Acme Widgets Ltd
Ledger Report: Mar:2022/23 to Jan:2024/25

	1000: Main Bank Account				GST	TC	Debit	Credit	Balance
1	CI	2024-08-29	136[11100]	Beetle Suppliers Limited: G @ 15.0000%	0.00	G	323.16	0.00	6,327.39 DB
1	CP	2024-09-01	AP	Newton Properties: G @ 15.0000%	0.00	G	586.96	0.00	6,914.35 DB
1	CI	2024-09-02	138[432161]	Newton Herald: G @ 15.0000%	0.00	G	27.73	0.00	6,942.08 DB
1	CP	2024-09-02	100520	Newton Superette: G @ 15.0000%	0.00	G	3.12	0.00	6,945.20 DB
1	CP	2024-09-02	100602	Newton Superette: G @ 15.0000%	0.00	G	3.12	0.00	6,948.32 DB
1	CI	2024-09-10	129[1652]	Newton Stationers: G @ 15.0000%	0.00	G	6.05	0.00	6,954.37 DB
1	CI	2024-09-10	139[1652]	Newton Stationers: G @ 15.0000%	0.00	G	6.05	0.00	6,960.42 DB
1	CP	2024-09-10	100604	Newton Stationers: G @ 15.0000%	0.00	G	9.10	0.00	6,969.52 DB
1	CP	2024-09-10	100603	Newton Superette: G @ 15.0000%	0.00	G	2.79	0.00	6,972.31 DB
1	CP	2024-09-10	100522	Newton Stationers: G @ 15.0000%	0.00	G	9.10	0.00	6,981.41 DB
1	CP	2024-09-10	100521	Newton Superette: G @ 15.0000%	0.00	G	2.79	0.00	6,984.20 DB
1	CP	2024-09-12	100605	Newton Computers: G @ 15.0000%	0.00	G	432.88	0.00	7,417.08 DB
1	CI	2024-09-15	130[1469606]	Newton Power: G @ 15.0000%	0.00	G	13.98	0.00	7,431.06 DB
1	CI	2024-09-15	140[1469606]	Newton Power: G @ 15.0000%	0.00	G	13.98	0.00	7,445.04 DB
1	CI	2024-09-16	141[444410]	Newton Herald: G @ 15.0000%	0.00	G	27.73	0.00	7,472.77 DB
1	CP	2024-09-17	100530	Telecom: G @ 15.0000%	0.00	G	91.03	0.00	7,563.80 DB
1	CP	2024-09-17	100607	Widget World: G @ 15.0000%	0.00	G	1,523.55	0.00	9,087.35 DB
1	CP	2024-09-17	100617	Newton Power & Light: G @ 15.0000%	0.00	G	22.15	0.00	9,109.50 DB
1	CP	2024-09-17	100616	Newton Office Services: G @ 15.0000%	0.00	G	11.57	0.00	9,121.07 DB
1	CP	2024-09-17	100615	Newton Standard: G @ 15.0000%	0.00	G	6.60	0.00	9,127.67 DB
1	CP	2024-09-17	100614	Newton Standard: G @ 15.0000%	0.00	G	733.70	0.00	9,861.37 DB
1	CP	2024-09-17	100612	Telecom: G @ 15.0000%	0.00	G	91.03	0.00	9,952.40 DB
1	CP	2024-09-17	100611	Newton Transport: G @ 15.0000%	0.00	G	30.92	0.00	9,983.32 DB
1	CP	2024-09-17	100610	Post Haste: G @ 15.0000%	0.00	G	6.73	0.00	9,990.05 DB
1	CI	2024-09-17	142[AP]	Canon Photocopiers: G @ 15.0000%	0.00	G	11.01	0.00	10,001.06 DB
1	CI	2024-09-17	132[AP]	Canon Photocopiers: G @ 15.0000%	0.00	G	11.01	0.00	10,012.07 DB
1	CP	2024-09-17	100527	Australasian Widget's Association: G @ 15.0000%	0.00	G	146.01	0.00	10,158.08 DB
1	CP	2024-09-17	100528	Post Haste: G @ 15.0000%	0.00	G	6.73	0.00	10,164.81 DB
1	CP	2024-09-17	100529	Newton Transport: G @ 15.0000%	0.00	G	30.92	0.00	10,195.73 DB
1	CP	2024-09-17	100533	Newton Standard: G @ 15.0000%	0.00	G	6.60	0.00	10,202.33 DB
1	CP	2024-09-17	100534	Newton Office Services: G @ 15.0000%	0.00	G	11.57	0.00	10,213.90 DB
1	CP	2024-09-17	100535	Newton Power & Light: G @ 15.0000%	0.00	G	22.15	0.00	10,236.05 DB
1	CP	2024-09-19	100536	Newton Gazette: G @ 15.0000%	0.00	G	1,831.35	0.00	12,067.40 DB
1	CI	2024-09-22	143	Telecom Newton: G @ 15.0000%	0.00	G	23.50	0.00	12,090.90 DB
1	CI	2024-09-22	133	Telecom Newton: G @ 15.0000%	0.00	G	23.50	0.00	12,114.40 DB
1	CP	2024-09-25	100537	Newton Superette: G @ 15.0000%	0.00	G	3.30	0.00	12,117.70 DB
1	CP	2024-09-25	100619	Newton Superette: G @ 15.0000%	0.00	G	3.30	0.00	12,121.00 DB
1	CI	2024-09-27	134[141298]	Canon Photocopiers: G @ 15.0000%	0.00	G	4.82	0.00	12,125.82 DB
1	CI	2024-09-27	144[141298]	Canon Photocopiers: G @ 15.0000%	0.00	G	4.82	0.00	12,130.64 DB
1	CP	2024-09-27	100620	Dymocks: G @ 15.0000%	0.00	G	11.45	0.00	12,142.09 DB
1	CP	2024-09-27	100538	Dymocks: G @ 15.0000%	0.00	G	11.45	0.00	12,153.54 DB
1	CI	2024-09-28	147[11112]	Beetle Suppliers Limited: G @ 15.0000%	0.00	G	491.60	0.00	12,645.14 DB
1	CI	2024-09-28	146[1652]	Newton Stationers: G @ 15.0000%	0.00	G	1.47	0.00	12,646.61 DB
1	CI	2024-09-28	148[11123]	Casbah Suppliers Int: G @ 15.0000%	0.00	G	187.83	0.00	12,834.44 DB
1	CI	2024-09-29	149[456674]	Newton Herald: G @ 15.0000%	0.00	G	27.73	0.00	12,862.17 DB
1	JN	2024-09-30	JN000003	Tax Code: G	0.00		0.00	12,862.17	0.00 DB
1	CP	2024-10-01	AP	Newton Properties: G @ 15.0000%	0.00	G	586.96	0.00	586.96 DB
1	CP	2024-10-05	100667	Newton Superette: G @ 15.0000%	0.00	G	2.93	0.00	589.89 DB
1	CI	2024-10-11	150[1652]	Newton Stationers: G @ 15.0000%	0.00	G	2.78	0.00	592.67 DB
1	CI	2024-10-12	151[1549733]	Newton Power: G @ 15.0000%	0.00	G	18.09	0.00	610.76 DB
1	CP	2024-10-12	100669	Newton Superette: G @ 15.0000%	0.00	G	3.04	0.00	613.80 DB
1	CI	2024-10-13	152[468925]	Newton Herald: G @ 15.0000%	0.00	G	27.73	0.00	641.53 DB
1	CI	2024-10-16	153	Telecom Newton: G @ 15.0000%	0.00	G	20.54	0.00	662.07 DB
1	CP	2024-10-17	100672	Radio Newton: G @ 15.0000%	0.00	G	88.04	0.00	750.11 DB
1	CP	2024-10-17	100671	Telecom: G @ 15.0000%	0.00	G	55.83	0.00	805.94 DB
1	CP	2024-10-17	100670	Newton Transport: G @ 15.0000%	0.00	G	16.18	0.00	822.12 DB
1	CP	2024-10-17	100678	Post Haste: G @ 15.0000%	0.00	G	4.43	0.00	826.55 DB
1	CP	2024-10-17	100676	Newton Office Services: G @ 15.0000%	0.00	G	11.57	0.00	838.12 DB
1	CP	2024-10-17	100677	Newton Power & Light: G @ 15.0000%	0.00	G	21.42	0.00	859.54 DB
1	CP	2024-10-17	100681	Widget World: G @ 15.0000%	0.00	G	221.72	0.00	1,081.26 DB
1	CP	2024-10-17	100680	Widget International Review: G @ 15.0000%	0.00	G	923.42	0.00	2,004.68 DB
1	CP	2024-10-17	100679	Newton Gazette: G @ 15.0000%	0.00	G	615.61	0.00	2,620.29 DB
1	CI	2024-10-17	154[AP]	Canon Photocopiers: G @ 15.0000%	0.00	G	11.01	0.00	2,631.30 DB
1	CP	2024-10-17	100674	Newton Council: G @ 15.0000%	0.00	G	110.05	0.00	2,741.35 DB
1	CP	2024-10-17	100675	Newton Stationers: G @ 15.0000%	0.00	G	1.87	0.00	2,743.22 DB
1	CP	2024-10-17	100673	Newton Standard: G @ 15.0000%	0.00	G	352.17	0.00	3,095.39 DB
1	CP	2024-10-25	100684	Newton Superette: G @ 15.0000%	0.00	G	2.79	0.00	3,098.18 DB
1	CI	2024-10-27	155[481292]	Newton Herald: G @ 15.0000%	0.00	G	27.73	0.00	3,125.91 DB
1	CI	2024-10-27	156[153527]	Canon Photocopiers: G @ 15.0000%	0.00	G	4.53	0.00	3,130.44 DB
1	CI	2024-10-28	157[22099]	Casbah Suppliers Int: G @ 15.0000%	0.00	G	315.34	0.00	3,445.78 DB
1	CI	2024-10-28	158[11025]	Beetle Suppliers Limited: G @ 15.0000%	0.00	G	508.36	0.00	3,954.14 DB
1	CI	2024-10-28	160[1652]	Newton Stationers: G @ 15.0000%	0.00	G	4.77	0.00	3,958.91 DB
1	CP	2024-11-01	100711	Newton Stationers: G @ 15.0000%	0.00	G	4.92	0.00	3,963.83 DB
1	CP	2024-11-01	AP	Newton Properties: G @ 15.0000%	0.00	G	586.96	0.00	4,550.79 DB
1	CP	2024-11-04	100713	Newton Superette: G @ 15.0000%	0.00	G	3.12	0.00	4,553.91 DB
1	CI	2024-11-07	165[382157]	Newton Herald: G @ 15.0000%	0.00	G	27.73	0.00	4,581.64 DB
1	CP	2024-11-08	100714	Newton Stationers: G @ 15.0000%	0.00	G	2.13	0.00	4,583.77 DB
1	CI	2024-11-15	166[1308403]	Newton Power: G @ 15.0000%	0.00	G	14.86	0.00	4,598.63 DB
1	CP	2024-11-17	100723	Radio Newton: G @ 15.0000%	0.00	G	88.04	0.00	4,686.67 DB
1	CP	2024-11-17	100724	Newton Standard: G @ 15.0000%	0.00	G	528.26	0.00	5,214.93 DB
1	CP	2024-11-17	100725	Newton Superette: G @ 15.0000%	0.00	G	2.79	0.00	5,217.72 DB
1	CP	2024-11-17	100726	Newton Office Services: G @ 15.0000%	0.00	G	11.57	0.00	5,229.29 DB
1	CP	2024-11-17	100727	Newton Power & Light: G @ 15.0000%	0.00	G	19.91	0.00	5,249.20 DB
1	CI	2024-11-17	167[AP]	Canon Photocopiers: G @ 15.0000%	0.00	G	11.01	0.00	5,260.21 DB
1	CP	2024-11-17	100718	Newton Gazette: G @ 15.0000%	0.00	G	1,107.56	0.00	6,367.77 DB
1	CP	2024-11-17	100715	Newton Insurance Brokers: G @ 15.0000%	0.00	G	272.05	0.00	6,639.82 DB
1	CP	2024-11-17	100719	Newton Standard: G @ 15.0000%	0.00	G	6.60	0.00	6,646.42 DB
1	CP	2024-11-17	100720	Post Haste: G @ 15.0000%	0.00	G	5.25	0.00	6,651.67 DB
1	CP	2024-11-17	100721	Newton Transport: G @ 15.0000%	0.00	G	22.11	0.00	6,673.78 DB
1	CP	2024-11-17	100722	Telecom: G @ 15.0000%	0.00	G	62.91	0.00	6,736.69 DB
1	CP	2024-11-17	100716	Widget World: G @ 15.0000%	0.00	G	405.62	0.00	7,142.31 DB
1	CP	2024-11-17	100717	Widget International Review: G @ 15.0000%	0.00	G	1,661.34	0.00	8,803.65 DB
1	CI	2024-11-20	168	Telecom Newton: G @ 15.0000%	0.00	G	22.05	0.00	8,825.70 DB
1	CI	2024-11-21	169[394627]	Newton Herald: G @ 15.0000%	0.00	G	27.73	0.00	8,853.43 DB
1	CI	2024-11-25	170[116172]	Canon Photocopiers: G @ 15.0000%	0.00	G	4.09	0.00	8,857.52 DB
1	CP	2024-11-25	100731	Dymocks: G @ 15.0000%	0.00	G	7.41	0.00	8,864.93 DB
1	CP	2024-11-25	100730	Widget Machines: G @ 15.0000%	0.00	G	1,246.55	0.00	10,111.48 DB
1	CI	2024-11-28	162[11058]	Beetle Suppliers Limited: G @ 15.0000%	0.00	G	408.10	0.00	10,519.58 DB
1	CI	2024-11-28	163[11056]	Casbah Suppliers Int: G @ 15.0000%	0.00	G	276.75	0.00	10,796.33 DB
1	CI	2024-11-30	164[1652]	Newton Stationers: G @ 15.0000%	0.00	G	4.77	0.00	10,801.10 DB
1	CP	2024-12-01	AP	Newton Properties: G @ 15.0000%	0.00	G	586.96	0.00	11,388.06 DB
1	CP	2024-12-01	100732	Newton Stationers: G @ 15.0000%	0.00	G	4.92	0.00	11,392.98 DB
1	CP	2024-12-04	100734	Newton Superette: G @ 15.0000%	0.00	G	3.12	0.00	11,396.10 DB
1	CI	2024-12-07	176[382157]	Newton Herald: G @ 15.0000%	0.00	G	27.73	0.00	11,423.83 DB
1	CP	2024-12-08	100735	Newton Stationers: G @ 15.0000%	0.00	G	2.13	0.00	11,425.96 DB
1	CI	2024-12-15	175[1308403]	Newton Power: G @ 15.0000%	0.00	G	14.86	0.00	11,440.82 DB
1	CP	2024-12-17	100739	Newton Transport: G @ 15.0000%	0.00	G	22.11	0.00	11,462.93 DB
1	CP	2024-12-17	100740	Telecom: G @ 15.0000%	0.00	G	62.91	0.00	11,525.84 DB
1	CP	2024-12-17	100741	Radio Newton: G @ 15.0000%	0.00	G	88.04	0.00	11,613.88 DB
1	CP	2024-12-17	100742	Newton Standard: G @ 15.0000%	0.00	G	528.26	0.00	12,142.14 DB
1	CP	2024-12-17	100743	Newton Superette: G @ 15.0000%	0.00	G	2.79	0.00	12,144.93 DB
1	CP	2024-12-17	100746	Newton Gazette: G @ 15.0000%	0.00	G	1,107.56	0.00	13,252.49 DB
1	CP	2024-12-17	100745	Newton Power & Light: G @ 15.0000%	0.00	G	19.91	0.00	13,272.40 DB
1	CI	2024-12-17	174[AP]	Canon Photocopiers: G @ 15.0000%	0.00	G	11.01	0.00	13,283.41 DB
1	CP	2024-12-17	100744	Newton Office Services: G @ 15.0000%	0.00	G	11.57	0.00	13,294.98 DB
1	CP	2024-12-17	100747	Widget International Review: G @ 15.0000%	0.00	G	1,661.34	0.00	14,956.32 DB
1	CP	2024-12-17	100748	Widget World: G @ 15.0000%	0.00	G	405.62	0.00	15,361.94 DB
1	CP	2024-12-17	100736	Newton Insurance Brokers: G @ 15.0000%	0.00	G	272.05	0.00	15,633.99 DB
1	CP	2024-12-17	100737	Newton Standard: G @ 15.0000%	0.00	G	6.60	0.00	15,640.59 DB
1	CP	2024-12-17	100738	Post Haste: G @ 15.0000%	0.00	G	5.25	0.00	15,645.84 DB
1	CI	2024-12-20	173	Telecom Newton: G @ 15.0000%	0.00	G	22.05	0.00	15,667.89 DB
1	CI	2024-12-21	172[394627]	Newton Herald: G @ 15.0000%	0.00	G	27.73	0.00	15,695.62 DB
1	CP	2024-12-25	100751	Widget Machines: G @ 15.0000%	0.00	G	1,246.55	0.00	16,942.17 DB
1	CP	2024-12-25	100752	Dymocks: G @ 15.0000%	0.00	G	7.41	0.00	16,949.58 DB
1	CI	2024-12-25	171[116172]	Canon Photocopiers: G @ 15.0000%	0.00	G	4.09	0.00	16,953.67 DB
1	JN	2024-12-31	JN000004	Tax Code: G	0.00		0.00	16,953.67	0.00 DB

	1500: Accounts Receivable				GST	TC	Debit	Credit	Balance
				Opening Balance					0.00 DB
1	DI	2024-01-02	1869[11025]	Green's Garden Depot	0.00		153.56	0.00	153.56 DB
1	DI	2024-01-02	1870[1005]	Summer Fashions	0.00		855.57	0.00	1,009.13 DB
1	DI	2024-01-03	1871[213406]	Brown Suppliers	0.00		568.69	0.00	1,577.82 DB
1	DI	2024-01-03	1872[211003]	Spring Cleaners Ltd	0.00		903.94	0.00	2,481.76 DB
1	DI	2024-01-05	1873[1045]	White Contractors	0.00		371.98	0.00	2,853.74 DB
1	DI	2024-01-05	1874[1010]	Autumn Fabrix Ltd	0.00		360.00	0.00	3,213.74 DB
1	DI	2024-01-08	1875[213435]	Brown Suppliers	0.00		457.31	0.00	3,671.05 DB
1	DI	2024-01-10	1876[3401]	J Smith & Sons Ltd	0.00		200.25	0.00	3,871.30 DB
1	DI	2024-01-10	1877[211076]	Spring Cleaners Ltd	0.00		448.20	0.00	4,319.50 DB
1	DI	2024-01-12	1878[10234]	Rose Tinted Optometrists	0.00		507.38	0.00	4,826.88 DB
1	DI	2024-01-13	1879[1509]	The Winter Bakery	0.00		1,325.26	0.00	6,152.14 DB
1	DI	2024-01-15	1880[213449]	Brown Suppliers	0.00		423.84	0.00	6,575.98 DB
1	DI	2024-01-16	1881[1074]	Spring Cleaners Ltd	0.00		558.17	0.00	7,134.15 DB
1	DI	2024-01-17	1882[1056]	White Contractors	0.00		738.57	0.00	7,872.72 DB
1	DI	2024-01-21	1883[11050]	Green's Garden Depot	0.00		1,265.06	0.00	9,137.78 DB
1	DI	2024-01-25	1884[213463]	Brown Suppliers	0.00		448.31	0.00	9,586.09 DB
1	DI	2024-01-25	1885[10259]	Rose Tinted Optometrists	0.00		314.55	0.00	9,900.64 DB
1	DI	2024-01-25	1886[211146]	Spring Cleaners Ltd	0.00		310.05	0.00	10,210.69 DB
1	DI	2024-01-28	1887[1021]	Summer Fashions	0.00		354.38	0.00	10,565.07 DB
1	DI	2024-01-29	1888[3410]	White Contractors	0.00		288.62	0.00	10,853.69 DB
1	DI	2024-02-01	1889[1067]	White Contractors	0.00		246.21	0.00	11,099.90 DB
1	DI	2024-02-03	1890[10277]	Rose Tinted Optometrists	0.00		1,048.50	0.00	12,148.40 DB
1	DI	2024-02-04	1891[11071]	Green's Garden Depot	0.00		999.57	0.00	13,147.97 DB
1	DI	2024-02-05	1892[213484]	Brown Suppliers	0.00		237.21	0.00	13,385.18 DB
1	DI	2024-02-07	1893[1087]	Spring Cleaners Ltd	0.00		708.75	0.00	14,093.93 DB
1	DI	2024-02-08	1894[1525]	The Winter Bakery	0.00		446.96	0.00	14,540.89 DB
1	DI	2024-02-11	1895[10287]	Rose Tinted Optometrists	0.00		897.75	0.00	15,438.64 DB
1	DI	2024-02-12	1896[211223]	Spring Cleaners Ltd	0.00		664.88	0.00	16,103.52 DB
1	DI	2024-02-14	1897[11101]	Green's Garden Depot	0.00		390.38	0.00	16,493.90 DB
1	DI	2024-02-14	1898[213511]	Brown Suppliers	0.00		1,031.34	0.00	17,525.24 DB
1	DI	2024-02-16	1899[1079]	White Contractors	0.00		486.56	0.00	18,011.80 DB
1	DI	2024-02-17	1900[3422]	White Contractors	0.00		757.12	0.00	18,768.92 DB
1	CR	2024-02-20	225	White Contractors: 1888	0.00		0.00	288.62	18,480.30 DB
1	DI	2024-02-20	1901[1037]	Summer Fashions	0.00		504.00	0.00	18,984.30 DB
1	CR	2024-02-20	115	The Winter Bakery: 1879	0.00		0.00	1,325.26	17,659.04 DB
1	CR	2024-02-20	116	J Smith & Sons Ltd: 1876	0.00		0.00	200.25	17,458.79 DB
1	CR	2024-02-20	117	Autumn Fabrix Ltd: 1874	0.00		0.00	360.00	17,098.79 DB
1	CR	2024-02-20	118	Brown Suppliers: 1871, 1875, 1880, 1884	0.00		0.00	1,898.15	15,200.64 DB
1	DI	2024-02-22	1902[10310]	Rose Tinted Optometrists	0.00		338.62	0.00	15,539.26 DB
1	CR	2024-02-22	112	Rose Tinted Optometrists: 1878	0.00		0.00	507.38	15,031.88 DB
1	CR	2024-02-22	113	Summer Fashions: 1870, 1887	0.00		0.00	1,209.95	13,821.93 DB
1	CR	2024-02-22	114	Spring Cleaners Ltd: 1872, 1877, 1881, 1886	0.00		0.00	2,220.36	11,601.57 DB
1	CR	2024-02-22	111	Green's Garden Depot: 1869, 1883	0.00		0.00	1,418.62	10,182.95 DB
1	DI	2024-02-23	1905[211301]	Spring Cleaners Ltd	0.00		318.21	0.00	10,501.16 DB
1	DI	2024-02-23	1904[213544]	Brown Suppliers	0.00		1,008.56	0.00	11,509.72 DB
1	DI	2024-02-23	1903[11118]	Green's Garden Depot	0.00		307.40	0.00	11,817.12 DB
1	DI	2024-02-27	1906[213573]	Brown Suppliers	0.00		608.34	0.00	12,425.46 DB
1	DI	2024-02-28	1909[1089]	White Contractors	0.00		176.06	0.00	12,601.52 DB
1	DI	2024-02-28	1908[211370]	Spring Cleaners Ltd	0.00		384.19	0.00	12,985.71 DB
1	DI	2024-02-28	1907[3433]	White Contractors	0.00		1,009.12	0.00	13,994.83 DB
1	DI	2024-03-01	1910[1552]	The Winter Bakery	0.00		577.69	0.00	14,572.52 DB
1	DI	2024-03-02	1911[213598]	Brown Suppliers	0.00		519.75	0.00	15,092.27 DB
1	DI	2024-03-02	1912[10327]	Rose Tinted Optometrists	0.00		190.63	0.00	15,282.90 DB
1	DI	2024-03-04	1913[1106]	Spring Cleaners Ltd	0.00		641.26	0.00	15,924.16 DB
1	DI	2024-03-05	1914[11150]	Green's Garden Depot	0.00		773.10	0.00	16,697.26 DB
1	DI	2024-03-07	1916[1101]	White Contractors	0.00		372.49	0.00	17,069.75 DB
1	DI	2024-03-07	1915[213631]	Brown Suppliers	0.00		298.69	0.00	17,368.44 DB
1	DI	2024-03-11	1917[10354]	Rose Tinted Optometrists	0.00		401.23	0.00	17,769.67 DB
1	DI	2024-03-12	1918[11159]	Green's Garden Depot	0.00		445.50	0.00	18,215.17 DB
1	DI	2024-03-15	1919[3443]	White Contractors	0.00		344.93	0.00	18,560.10 DB
1	DI	2024-03-16	1920[213658]	Brown Suppliers	0.00		721.12	0.00	19,281.22 DB
1	DI	2024-03-16	1921[211445]	Spring Cleaners Ltd	0.00		189.00	0.00	19,470.22 DB
1	DI	2024-03-18	1922[1057]	Summer Fashions	0.00		625.72	0.00	20,095.94 DB
1	CR	2024-03-20	226	White Contractors: 1907	0.00		0.00	1,009.12	19,086.82 DB
1	CR	2024-03-20	235	White Contractors: 1909	0.00		0.00	176.06	18,910.76 DB
1	CR	2024-03-20	234	Spring Cleaners Ltd: 1908	0.00		0.00	384.19	18,526.57 DB
1	CR	2024-03-20	233	White Contractors: 1889	0.00		0.00	246.21	18,280.36 DB
1	CR	2024-03-20	232	Rose Tinted Optometrists: 1890	0.00		0.00	1,048.50	17,231.86 DB
1	CR	2024-03-20	231	Rose Tinted Optometrists: 1895	0.00		0.00	897.75	16,334.11 DB
1	CR	2024-03-20	230	White Contractors: 1899	0.00		0.00	486.56	15,847.55 DB
1	CR	2024-03-20	229	White Contractors: 1900	0.00		0.00	757.12	15,090.43 DB
1	CR	2024-03-20	228	Rose Tinted Optometrists: 1902	0.00		0.00	338.62	14,751.81 DB
1	CR	2024-03-20	227	Green's Garden Depot: 1903	0.00		0.00	307.40	14,444.41 DB
1	DI	2024-03-21	1924[1110]	White Contractors	0.00		447.41	0.00	14,891.82 DB
1	CR	2024-03-21	108	Spring Cleaners Ltd: 1893	0.00		0.00	708.75	14,183.07 DB
1	CR	2024-03-21	109	The Winter Bakery: 1894	0.00		0.00	446.96	13,736.11 DB
1	CR	2024-03-21	110	Brown Suppliers: 1892, 1898, 1904, 1906	0.00		0.00	2,885.45	10,850.66 DB
1	DI	2024-03-21	1923[11188]	Green's Garden Depot	0.00		459.00	0.00	11,309.66 DB
1	CR	2024-03-23	107	Summer Fashions: 1901	0.00		0.00	504.00	10,805.66 DB
1	DI	2024-03-23	1925[211506]	Spring Cleaners Ltd	0.00		495.68	0.00	11,301.34 DB
1	CR	2024-03-23	105	Green's Garden Depot: 1891, 1897	0.00		0.00	1,389.95	9,911.39 DB
1	CR	2024-03-23	106	Rose Tinted Optometrists: 1885	0.00		0.00	314.55	9,596.84 DB
1	DI	2024-03-24	1926[10383]	Rose Tinted Optometrists	0.00		843.19	0.00	10,440.03 DB
1	DI	2024-03-24	1927[1562]	The Winter Bakery	0.00		454.05	0.00	10,894.08 DB
1	DI	2024-03-25	1928[213671]	Brown Suppliers	0.00		355.50	0.00	11,249.58 DB
1	DI	2024-03-26	1929[1125]	Spring Cleaners Ltd	0.00		235.07	0.00	11,484.65 DB
1	DI	2024-03-28	1930[1119]	White Contractors	0.00		1,073.25	0.00	12,557.90 DB
1	DI	2024-04-01	1932[3456]	White Contractors	0.00		490.05	0.00	13,047.95 DB
1	DI	2024-04-01	1931[213704]	Brown Suppliers	0.00		450.96	0.00	13,498.91 DB
1	DI	2024-04-01	1933[10408]	Rose Tinted Optometrists	0.00		250.48	0.00	13,749.39 DB
1	DI	2024-04-05	1934[11201]	Green's Garden Depot	0.00		380.25	0.00	14,129.64 DB
1	DI	2024-04-07	1935[10420]	Rose Tinted Optometrists	0.00		576.56	0.00	14,706.20 DB
1	DI	2024-04-09	1936[213729]	Brown Suppliers	0.00		221.34	0.00	14,927.54 DB
1	DI	2024-04-10	1937[1068]	Summer Fashions	0.00		234.00	0.00	15,161.54 DB
1	DI	2024-04-11	1938[211582]	Spring Cleaners Ltd	0.00		199.07	0.00	15,360.61 DB
1	DI	2024-04-14	1939[11210]	Green's Garden Depot	0.00		241.48	0.00	15,602.09 DB
1	DI	2024-04-15	1940[3469]	White Contractors	0.00		286.48	0.00	15,888.57 DB
1	DI	2024-04-17	1941[1130]	White Contractors	0.00		386.38	0.00	16,274.95 DB
1	DI	2024-04-18	1942[1141]	Spring Cleaners Ltd	0.00		461.03	0.00	16,735.98 DB
1	DI	2024-04-19	1943[10434]	Rose Tinted Optometrists	0.00		380.14	0.00	17,116.12 DB
1	DI	2024-04-19	1944[1585]	The Winter Bakery	0.00		348.75	0.00	17,464.87 DB
1	CR	2024-04-20	241	White Contractors: 1916	0.00		0.00	372.49	17,092.38 DB
1	DI	2024-04-20	1945[213748]	Brown Suppliers	0.00		318.38	0.00	17,410.76 DB
1	CR	2024-04-20	244	Summer Fashions: 1922	0.00		0.00	625.72	16,785.04 DB
1	CR	2024-04-20	243	Green's Garden Depot: 1923	0.00		0.00	459.00	16,326.04 DB
1	CR	2024-04-20	242	White Contractors: 1924	0.00		0.00	447.41	15,878.63 DB
1	CR	2024-04-20	240	White Contractors: 1930	0.00		0.00	1,073.25	14,805.38 DB
1	CR	2024-04-20	239	Spring Cleaners Ltd: 1929	0.00		0.00	235.07	14,570.31 DB
1	CR	2024-04-20	238	Rose Tinted Optometrists: 1926	0.00		0.00	843.19	13,727.12 DB
1	CR	2024-04-20	236	Rose Tinted Optometrists: 1912	0.00		0.00	190.63	13,536.49 DB
1	CR	2024-04-20	237	The Winter Bakery: 1910	0.00		0.00	0.02	13,536.47 DB
1	CR	2024-04-20	237	The Winter Bakery: Overpayment	0.00		0.00	577.67	12,958.80 DB
1	CR	2024-04-20	251	Spring Cleaners Ltd: 1913	0.00		0.00	641.26	12,317.54 DB
1	CR	2024-04-20	250	Green's Garden Depot: 1914	0.00		0.00	773.10	11,544.44 DB
1	CR	2024-04-20	249	Spring Cleaners Ltd: 1925	0.00		0.00	495.68	11,048.76 DB
1	CR	2024-04-20	248	Rose Tinted Optometrists: 1917	0.00		0.00	401.23	10,647.53 DB
1	CR	2024-04-20	247	Green's Garden Depot: 1918	0.00		0.00	445.50	10,202.03 DB
1	CR	2024-04-20	246	White Contractors: 1919	0.00		0.00	344.93	9,857.10 DB
1	CR	2024-04-20	245	Spring Cleaners Ltd: 1921	0.00		0.00	189.00	9,668.10 DB
1	DI	2024-04-23	1946[3479]	White Contractors	0.00		384.19	0.00	10,052.29 DB
1	CR	2024-04-24	104	Brown Suppliers: 1911, 1915, 1920, 1928	0.00		0.00	1,895.06	8,157.23 DB
1	CR	2024-04-24	101	White Contractors: 1873, 1882	0.00		0.00	1,110.55	7,046.68 DB
1	CR	2024-04-24	102	Spring Cleaners Ltd: 1896, 1905	0.00		0.00	983.09	6,063.59 DB
1	CR	2024-04-24	103	The Winter Bakery: 1910, 1927	0.00		0.00	1,031.72	5,031.87 DB
1	DI	2024-04-26	1947[211656]	Spring Cleaners Ltd	0.00		765.00	0.00	5,796.87 DB
1	DI	2024-04-28	1948[10458]	Rose Tinted Optometrists	0.00		290.25	0.00	6,087.12 DB
1	DI	2024-04-30	1949[213779]	Brown Suppliers	0.00		1,108.68	0.00	7,195.80 DB
1	DI	2024-04-30	1950[3491]	White Contractors	0.00		446.12	0.00	7,641.92 DB
1	DI	2024-05-02	1951[11239]	Green's Garden Depot	0.00		841.50	0.00	8,483.42 DB
1	DI	2024-05-03	1953[1096]	Summer Fashions	0.00		495.06	0.00	8,978.48 DB
1	DI	2024-05-03	1952[1139]	White Contractors	0.00		684.62	0.00	9,663.10 DB
1	DI	2024-05-06	1954[10477]	Rose Tinted Optometrists	0.00		350.55	0.00	10,013.65 DB
1	DI	2024-05-07	1955[213811]	Brown Suppliers	0.00		454.90	0.00	10,468.55 DB
1	DI	2024-05-10	1957[211732]	Spring Cleaners Ltd	0.00		641.81	0.00	11,110.36 DB
